province,split,month,h,actual,stage1_mean,stage1_se,stage2_zhat,stage2_correction,stage2_abstained,final_mean_unclipped,final_mean,final_se,crps,fit_failed,error
LA-XE,2,2008-09,3,1.0,1.1231430416290955,2.0807165322600887,0.09166140294180582,0.1907213964711689,False,1.3138644381002644,1.3138644381002644,2.0807165322600887,0.5051050693419319,False,
LA-XI,2,2008-07,1,0.0,0.043968473417595244,0.24702529578164856,0.5239434912256649,0.12942729589288945,False,0.1733957693104847,0.1733957693104847,0.24702529578164856,0.10438525257213596,False,
LA-XI,2,2008-08,2,0.0,0.044872099434760726,0.24702337571896596,0.14657964414763835,0.0362085985090344,False,0.08108069794379513,0.08108069794379513,0.24702337571896596,0.06825094516601567,False,
LA-XI,2,2008-09,3,0.0,0.04487124534160982,0.24702337764739754,0.18762552248974013,0.04634789029827335,False,0.09121913563988318,0.09121913563988318,0.24702337764739754,0.07101576016423228,False,
LA-XN,2,2008-07,1,,1.926451479338862,4.163229206999236,0.7205914570159039,2.9999874001627456,False,4.926438879501608,4.926438879501608,4.163229206999236,,False,
LA-XN,2,2008-08,2,,1.9264514793389067,4.167975364381334,0.37655486047610387,1.5694713818024515,False,3.4959228611413584,3.4959228611413584,4.167975364381334,,False,
LA-XN,2,2008-09,3,,1.926451479338906,4.172716123362329,0.31338719619060906,1.3076758063998677,False,3.234127285738774,3.234127285738774,4.172716123362329,,False,
LA-AT,3,2008-10,1,47.0,8.877272286016431,18.741736923977555,0.1506738226826048,2.823889146047421,False,11.701161432063852,11.701161432063852,18.741736923977555,25.157473091008175,False,
LA-AT,3,2008-11,2,43.0,6.234502839654927,19.106670415347576,0.1316579753979626,2.515545543480811,False,8.750048383135738,8.750048383135738,19.106670415347576,24.025976874300607,False,
LA-AT,3,2008-12,3,23.0,5.778333396601519,19.139585784418088,0.2501575477089689,4.787911843995471,False,10.56624524059699,10.56624524059699,19.139585784418088,7.58652440054257,False,
LA-BK,3,2008-10,1,48.0,17.18327853284533,5.6990445684545,-0.6895618823324968,-3.929843900120277,False,13.253434632725051,13.253434632725051,5.6990445684545,31.531223786541073,False,
LA-BK,3,2008-11,2,55.0,17.72378756108573,5.872435374404949,-1.1156253421238918,-6.551437723670966,False,11.172349837414764,11.172349837414764,5.872435374404949,40.51448329428866,False,
LA-BK,3,2008-12,3,5.0,17.705328093538963,6.076809908613871,-0.718301065045073,-4.364979029433796,False,13.340349064105167,13.340349064105167,6.076809908613871,5.385227017890936,False,
LA-BL,3,2008-10,1,5.0,20.89846427492196,30.876141053305368,-0.20172557436971497,-6.228507288298362,False,14.669956986623598,14.669956986623598,30.876141053305368,8.41401212544806,False,
LA-BL,3,2008-11,2,12.0,17.80157224459062,37.06706689583982,-0.2530708418299702,-9.380593823498003,False,8.420978421092617,8.420978421092617,37.06706689583982,8.800144220927836,False,
LA-BL,3,2008-12,3,1.0,16.78113402563925,39.52025087470302,-0.17749502004139597,-7.014647721046408,False,9.766486304592842,9.766486304592842,39.52025087470302,10.008303852817795,False,
LA-CH,3,2008-10,1,140.0,147.43051349364714,64.72660119487331,-0.08019977783037277,-5.19105903554398,False,142.23945445810315,142.23945445810315,64.72660119487331,15.15718941676918,False,
LA-CH,3,2008-11,2,102.0,135.50247986093444,78.41303807901858,-0.20470184557298327,-16.051293611759718,False,119.45118624917473,119.45118624917473,78.41303807901858,19.867798388046808,False,
LA-CH,3,2008-12,3,73.0,126.51634066289479,84.34605923646077,-0.01779949553314469,-1.501317304617741,False,125.01502335827705,125.01502335827705,84.34605923646077,32.11745391072399,False,
LA-HO,3,2008-10,1,0.0,0.21694739972018973,0.9378018349525139,-0.09097384730688424,-0.08531544093708585,False,0.13163195878310388,0.13163195878310388,0.9378018349525139,0.22651842036637476,False,
LA-HO,3,2008-11,2,0.0,0.26893040142895247,0.939339186054482,-0.19882142389294852,-0.1867607544897954,False,0.08216964693915707,0.08216964693915707,0.939339186054482,0.22238456905702622,False,
LA-HO,3,2008-12,3,1.0,0.2608322982849577,0.9393809369908932,-0.09475300644137007,-0.08900916797359835,False,0.17182313031135932,0.17182313031135932,0.9393809369908932,0.4933149835800758,False,
LA-KH,3,2008-10,1,1.0,6.7235283121988765,63.12964323857849,0.06537094816628755,4.12684463590534,False,10.850372948104216,10.850372948104216,63.12964323857849,15.365011174201701,False,
LA-KH,3,2008-11,2,3.0,6.150217413326915,107.74625179305312,-0.001360218501645457,-0.14655844517186084,False,6.0036589681550545,6.0036589681550545,107.74625179305312,25.213160519118635,False,
LA-KH,3,2008-12,3,4.0,6.208363480162287,135.95337778174112,0.06265432156439796,8.518066649303286,False,14.726430129465573,14.726430129465573,135.95337778174112,32.10906829897672,False,
LA-LM,3,2008-10,1,0.0,0.1555029917534985,0.6865187865845824,-0.03836366257700095,-0.026337375081303044,False,0.12916561667219545,0.12916561667219545,0.6865187865845824,0.1701025755046593,False,
LA-LM,3,2008-11,2,0.0,0.1629944900238987,0.6875950683248884,-0.13132385104777516,-0.09029763233388242,False,0.07269685769001628,0.07269685769001628,0.6875950683248884,0.16375091808074724,False,
LA-LM,3,2008-12,3,0.0,0.16335539977684013,0.6876110538680212,-0.09668899998193237,-0.0664844251750216,False,0.09687097460181854,0.09687097460181854,0.6876110538680212,0.16612671939390597,False,
LA-LP,3,2008-10,1,33.0,18.34223264598026,39.935882296884046,0.12833022453279203,5.124980742074284,False,23.467213388054546,23.467213388054546,39.935882296884046,10.236321496183672,False,
LA-LP,3,2008-11,2,116.0,19.753297634560468,42.07060690318699,-0.0680368904847745,-2.8623532745001317,False,16.890944360060338,16.890944360060338,42.07060690318699,75.6345693163387,False,
LA-LP,3,2008-12,3,161.0,19.95664028835607,42.320357911089005,0.04434083188587036,1.8765198754854613,False,21.83316016384153,21.83316016384153,42.320357911089005,115.30139089061693,False,
LA-OU,3,2008-10,1,0.0,0.00038718965338157646,0.548464543329156,0.014586027628050903,0.00799991898200539,False,0.008387108635386966,0.008387108635386966,0.548464543329156,0.1282245745209591,False,
LA-OU,3,2008-11,2,0.0,0.00014871942227590276,0.5768023220073647,-0.026540284969784788,-0.015308497997309026,False,-0.015159778575033124,0.0,0.5768023220073647,0.13479580552220521,False,
LA-OU,3,2008-12,3,0.0,0.00029559331373185617,0.7055866634391611,0.01186940102616128,0.008374891067070492,False,0.008670484380802349,0.008670484380802349,0.7055866634391611,0.16493456435566617,False,
LA-PH,3,2008-10,1,,0.0372638108785978,0.38845306003111446,0.002496414606672212,0.0009697398930681917,False,0.03823355077166599,0.03823355077166599,0.38845306003111446,,False,
LA-PH,3,2008-11,2,,0.0372638108785978,0.38845306004348007,-0.026861343206095713,-0.010434370965286023,False,0.026829439913311777,0.026829439913311777,0.38845306004348007,,False,
LA-PH,3,2008-12,3,,0.0372638108785978,0.3884530600558457,-0.00022021199521740712,-8.554202340320505e-05,False,0.037178268855194596,0.037178268855194596,0.3884530600558457,,False,
LA-SL,3,2008-10,1,91.0,66.49754350062896,22.833019674493134,-0.4610175652525118,-10.526423137697524,False,55.971120362931444,55.971120362931444,22.833019674493134,23.384307521733028,False,
LA-SL,3,2008-11,2,21.0,56.674447919453456,26.692457745257272,-0.9757983976736908,-26.046457497794744,False,30.627990421658712,30.627990421658712,26.692457745257272,7.6085214557880985,False,
LA-SL,3,2008-12,3,8.0,51.408968572894935,28.192719653384387,-0.173626980972743,-4.895016798828049,False,46.51395177406688,46.51395177406688,28.192719653384387,24.83477531408389,False,
LA-SV,3,2008-10,1,10.0,-91.33206760686907,209.9464903725708,0.06827560182302397,14.33422298081898,False,-76.9978446260501,0.0,209.9464903725708,49.25342530832837,False,
LA-SV,3,2008-11,2,2.0,-120.43852765790048,320.8450657454486,0.009336780407522878,2.9956599237024943,False,-117.44286773419799,0.0,320.8450657454486,74.98485396964621,False,
LA-SV,3,2008-12,3,0.0,-124.8062589723537,403.28599210069126,0.06555897522113434,26.439016363159798,False,-98.36724260919391,0.0,403.28599210069126,94.24591075127516,False,
LA-VT,3,2008-10,1,95.0,134.65172861087245,149.2973075785225,-0.03996633487925787,-5.966866191254794,False,128.68486241961767,128.68486241961767,149.2973075785225,37.909223145108825,False,
LA-VT,3,2008-11,2,129.0,96.94525957965112,216.69120649424838,-0.14343048692130006,-31.080125259034023,False,65.8651343206171,65.8651343206171,216.69120649424838,57.92667026899033,False,
LA-VT,3,2008-12,3,91.0,82.55978706105346,268.0809850581541,0.005339214105682669,1.4313417768878014,False,83.99112883794126,83.99112883794126,268.0809850581541,62.72227938498973,False,
LA-XA,3,2008-10,1,3.0,10.46372084700269,42.721090139411565,-0.0934120006731766,-3.9906625008615517,False,6.473058346141139,6.473058346141139,42.721090139411565,10.09628199965758,False,
LA-XA,3,2008-11,2,2.0,14.27084899047853,45.06601171650959,-0.17014499371475303,-7.667756280254511,False,6.603092710224019,6.603092710224019,45.06601171650959,10.719106387693769,False,
LA-XA,3,2008-12,3,1.0,15.558617340347048,45.34687489328094,-0.12896180892778306,-5.84801501545938,False,9.710602324887669,9.710602324887669,45.34687489328094,11.262803961388652,False,
LA-XE,3,2008-10,1,0.0,0.854753238257536,1.904719771578398,0.040646160725088566,0.07741954597182954,False,0.9321727842293656,0.9321727842293656,1.904719771578398,0.6235761717417571,False,
LA-XE,3,2008-11,2,0.0,0.828176561313692,2.033687486840419,-0.13943180314136558,-0.2835607133161918,False,0.5446158479975002,0.5446158479975002,2.033687486840419,0.5331016811715518,False,
LA-XE,3,2008-12,3,1.0,0.8351228569869107,2.0516676120134263,-0.028233422374912887,-0.05792559826290396,False,0.7771972587240067,0.7771972587240067,2.0516676120134263,0.48910753680451485,False,
LA-XI,3,2008-10,1,0.0,0.044084224082659065,0.24381130077448968,-0.10228442544573065,-0.024938098816894898,False,0.019146125265764168,0.019146125265764168,0.24381130077448968,0.05757698431004371,False,
LA-XI,3,2008-11,2,0.0,0.04272447541448644,0.24386353945755243,-0.07594127690950676,-0.018519308578078417,False,0.024205166836408026,0.024205166836408026,0.24386353945755243,0.05794737001072501,False,
LA-XI,3,2008-12,3,0.0,0.0427664159607719,0.2438655545776311,-0.09773374729319667,-0.023833894484605458,False,0.018932521476166444,0.018932521476166444,0.2438655545776311,0.057576237340966945,False,
LA-XN,3,2008-10,1,,1.9264514610390262,4.177451488354175,-0.0179373882717804,-0.07493256933313576,False,1.8515188917058905,1.8515188917058905,4.177451488354175,,False,
LA-XN,3,2008-11,2,,1.9264514610390262,4.182181505448893,-0.14031020588889573,-0.5868027480942661,False,1.33964871294476,1.33964871294476,4.182181505448893,,False,
LA-XN,3,2008-12,3,,1.9021723887451987,4.186906178968551,-0.02542071114420797,-0.10643413256345904,False,1.7957382561817397,1.7957382561817397,4.186906178968551,,False,
LA-AT,4,2009-01,1,18.0,12.648449129838081,19.026742868089503,0.13840943127769995,2.6334806594393014,False,15.281929789277383,15.281929789277383,19.026742868089503,4.601096883595833,False,
LA-AT,4,2009-02,2,46.0,10.535457652145205,19.604445059779206,0.21287873486183964,4.173369461994239,False,14.708827114139444,14.708827114139444,19.604445059779206,21.150196485118418,False,
LA-AT,4,2009-03,3,77.0,10.13146299118978,19.677724429629947,0.2299513224616402,4.524918755629131,False,14.656381746818912,14.656381746818912,19.677724429629947,51.2498496162885,False,
LA-BK,4,2009-01,1,1.0,21.407852721242254,7.287070923363495,-1.6702191882815935,-12.171005682570579,False,9.236847038671675,9.236847038671675,7.287070923363495,5.067089695519258,False,
LA-BK,4,2009-02,2,0.0,23.77539216138364,7.82159324381208,-1.5062720570470864,-11.781447344742416,False,11.993944816641223,11.993944816641223,7.82159324381208,8.005701521560097,False,
LA-BK,4,2009-03,3,1.0,24.115146294336398,8.125718702803878,-1.62620830913858,-13.21411127222243,False,10.901035022113968,10.901035022113968,8.125718702803878,6.194308978266872,False,
LA-BL,4,2009-01,1,2.0,10.59105596541319,30.534727826883152,-0.18163878672869166,-5.5462909155658755,False,5.044765049847315,5.044765049847315,30.534727826883152,7.256834418039857,False,
LA-BL,4,2009-02,2,3.0,13.961717439551695,36.665008773442636,-0.15593810101102057,-5.717471841683053,False,8.244245597868641,8.244245597868641,36.665008773442636,8.867162492724436,False,
LA-BL,4,2009-03,3,0.0,14.850701298079876,39.096371019187295,-0.16141089568610076,-6.310580264283133,False,8.540121033796744,8.540121033796744,39.096371019187295,9.877900957801305,False,
LA-CH,4,2009-01,1,31.0,86.87179376516272,63.99477195572338,-0.3939491952033918,-25.210688909181812,False,61.66110485598091,61.66110485598091,63.99477195572338,20.706255666295633,False,
LA-CH,4,2009-02,2,48.0,97.9698328732368,77.50512035136803,-0.23423251909329096,-18.154219582529628,False,79.81561329070718,79.81561329070718,77.50512035136803,23.250878149364418,False,
LA-CH,4,2009-03,3,60.0,103.42632885564089,83.33596061668176,-0.08449337086798742,-7.041336227025285,False,96.3849926286156,96.3849926286156,83.33596061668176,25.713969306055382,False,
LA-HO,4,2009-01,1,0.0,0.21535734951224805,0.9286823359753524,-0.07823431677559628,-0.07265482805659645,False,0.1427025214556516,0.1427025214556516,0.9286823359753524,0.22575917267765422,False,
LA-HO,4,2009-02,2,0.0,0.27068940275482306,0.9304305316611896,-0.034190846766043566,-0.03181220773447618,False,0.23887719502034688,0.23887719502034688,0.9304305316611896,0.241770135362138,False,
LA-HO,4,2009-03,3,0.0,0.2668046237184518,0.9304769111720581,0.008742757461413616,0.008134933957822605,False,0.2749395576762744,0.2749395576762744,0.9304769111720581,0.24962400621313524,False,
LA-KH,4,2009-01,1,0.0,3.0998479891341164,62.32597399282405,-0.01128240566416921,-0.703186922001501,False,2.3966610671326154,2.3966610671326154,62.32597399282405,14.602029209435296,False,
LA-KH,4,2009-02,2,0.0,3.263772190678115,106.37287166713016,0.04428206801510666,4.71041073812607,False,7.9741829288041846,7.9741829288041846,106.37287166713016,25.0971739905898,False,
LA-KH,4,2009-03,3,6.0,3.2339204061711966,134.2205992948485,0.06993993184487032,9.387379566859355,False,12.621299973030553,12.621299973030553,134.2205992948485,31.49696338145972,False,
LA-LM,4,2009-01,1,0.0,0.15111339843223948,0.6781136013554335,-0.11250021497076693,-0.07628792592708722,False,0.07482547250515226,0.07482547250515226,0.6781136013554335,0.16176227530595344,False,
LA-LM,4,2009-02,2,0.0,0.15875902808612283,0.6792642604078516,-0.09602262748576834,-0.06522473904153908,False,0.09353428904458375,0.09353428904458375,0.6792642604078516,0.1638707659852994,False,
LA-LM,4,2009-03,3,0.0,0.15914586110960588,0.6792815322633962,-0.06707134216621842,-0.04556032407763138,False,0.11358553703197449,0.11358553703197449,0.6792815322633962,0.16630423408179815,False,
LA-LP,4,2009-01,1,0.0,79.13951689992676,41.56354713794579,-0.15851493988148868,-6.588443175832897,False,72.55107372409387,72.55107372409387,41.56354713794579,50.4607378355217,False,
LA-LP,4,2009-02,2,0.0,49.12341154199642,44.63079494071072,0.007253866851166141,0.32374584396161504,False,49.447157385958036,49.447157385958036,44.63079494071072,30.29676477126515,False,
LA-LP,4,2009-03,3,0.0,38.11822452199973,45.17351943813309,0.09843948558352528,4.4468580154872015,False,42.56508253748693,42.56508253748693,45.17351943813309,25.470790294558576,False,
LA-OU,4,2009-01,1,0.0,7.776691748592192e-08,0.5414487416400119,-0.03273241290434902,-0.017722923777901065,False,-0.01772284601098358,0.0,0.5414487416400119,0.12653385136237003,False,
LA-OU,4,2009-02,2,0.0,2.9871193635988536e-08,0.5694209852769313,0.017576468499437736,0.010008410010638782,False,0.010008439881832419,0.010008439881832419,0.5694209852769313,0.13314100175032154,False,
LA-OU,4,2009-03,3,0.0,5.936960295025522e-08,0.6965537763669596,0.04323433232920143,0.030115037452609385,False,0.030115096822212334,0.030115096822212334,0.6965537763669596,0.1633004643385007,False,
LA-PH,4,2009-01,1,0.0,0.037035851437368615,0.3884386865220543,-0.04218851290511488,-0.016387650539181564,False,0.02064820089818705,0.02064820089818705,0.3884386865220543,0.09121394382153798,False,
LA-PH,4,2009-02,2,0.0,0.03703723756358801,0.3884388169855023,0.008670073946797882,0.0033677932670709942,False,0.040405030830659,0.040405030830659,0.3884388169855023,0.09245140174750505,False,
LA-PH,4,2009-03,3,0.0,0.037037229134999364,0.38843881620604087,0.03942876915391225,0.015315664414606935,False,0.0523528935496063,0.0523528935496063,0.38843881620604087,0.09358688486473862,False,
LA-SL,4,2009-01,1,1.0,18.4969523426646,23.14543034390563,-0.31649084711445313,-7.325316856371261,False,11.171635486293338,11.171635486293338,23.14543034390563,7.164122860020591,False,
LA-SL,4,2009-02,2,24.0,24.21726506837914,26.992751499559734,-0.41408578566452275,-11.177314711942417,False,13.039950356436725,13.039950356436725,26.992751499559734,8.059441513623556,False,
LA-SL,4,2009-03,3,25.0,27.329549339535628,28.396665925416148,-0.32098098699666555,-9.114789856154657,False,18.214759483380973,18.214759483380973,28.396665925416148,7.27990301154445,False,
LA-SV,4,2009-01,1,0.0,0.4977305752942491,207.46727067540706,0.12115129877368923,25.134929295358095,False,25.632659870652343,25.632659870652343,207.46727067540706,49.7458746234967,False,
LA-SV,4,2009-02,2,0.0,0.5079059766198158,317.27911444898604,0.17671577245296508,56.06822379304528,False,56.576129769665094,56.576129769665094,317.27911444898604,78.16061907652366,False,
LA-SV,4,2009-03,3,0.0,0.5084451142483696,398.8999623012318,0.20340737056501484,81.13919245017712,False,81.6476375644255,81.6476375644255,398.8999623012318,99.86478254018684,False,
LA-VT,4,2009-01,1,38.0,66.41542565091103,147.61070373872084,-0.11365832445440267,-16.777185258478244,False,49.63824039243279,49.63824039243279,147.61070373872084,34.86176282805832,False,
LA-VT,4,2009-02,2,20.0,60.5065330325019,214.07859640445633,-0.05363242617364046,-11.481554517018576,False,49.024978515483326,49.024978515483326,214.07859640445633,51.59662347094412,False,
LA-VT,4,2009-03,3,19.0,65.27820871086064,264.7697018725521,-0.028342038186518044,-7.50411300110487,False,57.77409570975577,57.77409570975577,264.7697018725521,64.13660657951742,False,
LA-XA,4,2009-01,1,0.0,10.883203313576795,42.195848981892844,-0.1030615732223988,-4.348770579528631,False,6.534432734048163,6.534432734048163,42.195848981892844,10.26385068166042,False,
LA-XA,4,2009-02,2,0.0,14.147752523686234,44.53253414680373,-0.09007150239647707,-4.0111122561250285,False,10.136640267561205,10.136640267561205,44.53253414680373,11.323569139102355,False,
LA-XA,4,2009-03,3,0.0,15.222469332434105,44.81406547581328,-0.07322122252948791,-3.281340660655566,False,11.94112867177854,11.94112867177854,44.81406547581328,11.734729405614367,False,
LA-XE,4,2009-01,1,0.0,0.9211974666010098,1.8828822168887105,-0.06904458533437634,-0.13000282189855228,False,0.7911946447024575,0.7911946447024575,1.8828822168887105,0.5707360421604399,False,
LA-XE,4,2009-02,2,2.0,0.8791757924724549,2.0075718338786115,0.0013703727617278276,0.0027511217583592327,False,0.8819269142308142,0.8819269142308142,2.0075718338786115,0.7113482016465916,False,
LA-XE,4,2009-03,3,2.0,0.863945172922939,2.0252673746735073,0.027520588299711674,0.055736549615227504,False,0.9196817225381666,0.9196817225381666,2.0252673746735073,0.6978907656546981,False,
LA-XI,4,2009-01,1,0.0,0.042617637918612755,0.24081302236824423,-0.12523013696303978,-0.030157047773658786,False,0.01246059014495397,0.01246059014495397,0.24081302236824423,0.05653395794129039,False,
LA-XI,4,2009-02,2,0.0,0.04256267231807965,0.24081065560583664,-0.09467284890978489,-0.022798230814037618,False,0.01976444150404203,0.01976444150404203,0.24081065560583664,0.05692302542082707,False,
LA-XI,4,2009-03,3,0.0,0.04256274320932068,0.24081065891750564,-0.07412156569886276,-0.017849263075940324,False,0.024713480133380355,0.024713480133380355,0.24081065891750564,0.057287171812166464,False,
LA-XN,4,2009-01,1,,1.925199575498786,4.19148219706414,-0.08222673843437081,-0.3446519102703149,False,1.5805476652284711,1.5805476652284711,4.19148219706414,,False,
LA-XN,4,2009-02,2,,1.9248525818037858,4.196190661109639,-0.023536682298122124,-0.0987644064528846,False,1.8260881753509013,1.8260881753509013,4.196190661109639,,False,
LA-XN,4,2009-03,3,,1.9248578106091707,4.200891764208985,0.0036472675221478194,0.015321776095657687,False,1.9401795867048284,1.9401795867048284,4.200891764208985,,False,
LA-AT,5,2009-04,1,99.0,33.46614649163837,19.731924679249307,0.18359981901341724,3.6227777998965536,False,37.08892429153492,37.08892429153492,19.731924679249307,50.78772761029083,False,
LA-AT,5,2009-05,2,0.0,22.92997263777933,20.591060802903005,0.2692566097483101,5.54427922291098,False,28.47425186069031,28.47425186069031,20.591060802903005,18.425028204323052,False,
LA-AT,5,2009-06,3,24.0,20.222480696266313,20.75254876517731,0.6796989436203352,14.10548547312051,False,34.327966169386826,34.327966169386826,20.75254876517731,6.859009130619155,False,
LA-BK,5,2009-04,1,3.0,5.135309790582992,7.34850164761349,-0.315060026525805,-2.3152191240220277,False,2.8200906665609646,2.8200906665609646,7.34850164761349,1.7190650273737564,False,
LA-BK,5,2009-05,2,74.0,7.0546724872380135,8.303628213881032,-0.37923679831314566,-3.149041378214947,False,3.9056311090230666,3.9056311090230666,8.303628213881032,65.409548347052,False,
LA-BK,5,2009-06,3,216.0,7.913690123583673,8.600343121495827,0.045572020947278025,0.39193501688658633,False,8.305625140470259,8.305625140470259,8.600343121495827,202.8421508554452,False,
LA-BL,5,2009-04,1,2.0,7.41016712838446,30.171905080990104,-0.14170822944991396,-4.2756072481579706,False,3.1345598802264893,3.1345598802264893,30.171905080990104,7.068040769136559,False,
LA-BL,5,2009-05,2,0.0,15.807325360283087,36.260069603897826,-0.10227066585949315,-3.7083414625021986,False,12.098983897780888,12.098983897780888,36.260069603897826,10.069586456451304,False,
LA-BL,5,2009-06,3,7.0,20.051823867708222,38.68550817817715,0.13807364309772718,5.341449049247839,False,25.39327291695606,25.39327291695606,38.68550817817715,12.465171679477407,False,
LA-CH,5,2009-04,1,102.0,70.91043037851901,63.388616929819214,0.004479251747645347,0.28393357316371415,False,71.19436395168272,71.19436395168272,63.388616929819214,20.671313140477857,False,
LA-CH,5,2009-05,2,66.0,89.35834576878105,76.94402228784098,0.1236528304100623,9.514346139026454,False,98.8726919078075,98.8726919078075,76.94402228784098,23.500549031668278,False,
LA-CH,5,2009-06,3,124.0,130.78275431348706,82.83652802525562,0.40798044982674436,33.795683965829504,False,164.57843827931657,164.57843827931657,82.83652802525562,27.13373038815422,False,
LA-HO,5,2009-04,1,0.0,0.2794183221998053,0.9179373055755863,-0.18180297350540428,-0.1668837316451805,False,0.11253459055462478,0.11253459055462478,0.9179373055755863,0.22001433670785922,False,
LA-HO,5,2009-05,2,0.0,0.2597150706835069,0.9196956662816866,-0.1673889572245904,-0.15394689854286642,False,0.10576817214064049,0.10576817214064049,0.9196956662816866,0.2197755325488354,False,
LA-HO,5,2009-06,3,0.0,0.2611044502963331,0.9197411478754594,0.07017823243983728,0.06454580806008674,False,0.32565025835641986,0.32565025835641986,0.9197411478754594,0.26046318005196495,False,
LA-KH,5,2009-04,1,0.0,7.971621148109566,61.55100550511786,0.03475923737513481,2.139466011030621,False,10.111087159140187,10.111087159140187,61.55100550511786,15.045304024479341,False,
LA-KH,5,2009-05,2,6.0,7.612167972843011,105.05056654572614,0.18460202450960805,19.39254726022235,False,27.00471523306536,27.00471523306536,105.05056654572614,26.219733061404852,False,
LA-KH,5,2009-06,3,80.0,7.683925396138115,132.54920815726123,0.3591439454509691,47.60424558400058,False,55.288170980138695,55.288170980138695,132.54920815726123,32.80876704948767,False,
LA-LM,5,2009-04,1,1.0,0.14702649126392314,0.6700033742032504,-0.137108026942932,-0.09186284068211462,False,0.05516365058180853,0.05516365058180853,0.6700033742032504,0.6148699650989021,False,
LA-LM,5,2009-05,2,0.0,0.15476519557829083,0.6712148945117932,-0.11301154769093384,-0.07585503406198464,False,0.07891016151630618,0.07891016151630618,0.6712148945117932,0.16055625238729493,False,
LA-LM,5,2009-06,3,2.0,0.15517252043485502,0.6712331963217532,0.07375772347303058,0.04950863248021832,False,0.20468115291507333,0.20468115291507333,0.6712331963217532,1.4181617739621892,False,
LA-LP,5,2009-04,1,0.0,16.172941839875904,41.57925288770908,-0.12573963149819642,-5.228159936070859,False,10.944781903805044,10.944781903805044,41.57925288770908,10.859609520745476,False,
LA-LP,5,2009-05,2,0.0,22.66099606211003,43.98082046173353,-0.041483978677061946,-1.8244994182342436,False,20.836496643875787,20.836496643875787,43.98082046173353,14.14424183869594,False,
LA-LP,5,2009-06,3,9.0,25.04584967828642,44.29857060793081,0.06096993052233014,2.7008807722040777,False,27.746730450490496,27.746730450490496,44.29857060793081,13.470934566051062,False,
LA-OU,5,2009-04,1,0.0,1.5678292722176384e-11,0.5346939049421854,-0.006103607552225356,-0.0032635617563339893,False,-0.0032635617406556964,0.0,0.5346939049421854,0.1249552799539095,False,
LA-OU,5,2009-05,2,0.0,6.022537408921985e-12,0.5623146507521489,0.045796504931147224,0.025752045676027117,False,0.025752045682049654,0.025752045682049654,0.5623146507521489,0.13188052135303271,False,
LA-OU,5,2009-06,3,0.0,1.1969205985760598e-11,0.6878558182791426,0.21001446892274409,0.14445967437131368,False,0.1444596743832829,0.1444596743832829,0.6878558182791426,0.17280751823865118,False,
LA-PH,5,2009-04,1,0.0,0.03626246023326497,0.38307160509256,-0.015092207130547965,-0.005781396009888388,False,0.030481064223376583,0.030481064223376583,0.38307160509256,0.09048898758499462,False,
LA-PH,5,2009-05,2,0.0,0.03605091679014343,0.3830584103475442,0.04094536227359215,0.015684465383626514,False,0.051735382173769946,0.051735382173769946,0.3830584103475442,0.09230213232829329,False,
LA-PH,5,2009-06,3,0.0,0.036052150866100606,0.3830585249155628,0.20939407351821693,0.08021018492794908,False,0.11626233579404968,0.11626233579404968,0.3830585249155628,0.10348919300407923,False,
LA-SL,5,2009-04,1,19.0,26.842542275155317,22.92385331542191,-0.12002973029145675,-2.751543930691008,False,24.09099834446431,24.09099834446431,22.92385331542191,5.8063984298673,False,
LA-SL,5,2009-05,2,122.0,27.420438789099144,26.761771561128008,0.042412793335123475,1.135041486503907,False,28.555480275603053,28.555480275603053,26.761771561128008,78.34904183514344,False,
LA-SL,5,2009-06,3,42.0,27.470065216601924,28.159433136591325,0.3906615454723751,11.000807668766777,False,38.4708728853687,38.4708728853687,28.159433136591325,6.756937127661653,False,
LA-SV,5,2009-04,1,0.0,-0.3064215356613521,204.87915025094836,0.04750606495710512,9.733002220178053,False,9.4265806845167,9.4265806845167,204.87915025094836,48.05222754962257,False,
LA-SV,5,2009-05,2,0.0,-0.0007752776307878295,313.3210514403191,0.19678480718246516,61.65682269389044,False,61.65604741625965,61.65604741625965,313.3210514403191,78.04629213398995,False,
LA-SV,5,2009-06,3,1.0,2.750390050629197,393.9235832083245,0.32791648230554665,129.17403570287007,False,131.92442575349926,131.92442575349926,393.9235832083245,109.25950022341651,False,
LA-VT,5,2009-04,1,33.0,11.14809837221609,145.79583486797426,0.04402361402152622,6.418459560173873,False,17.566557932389962,17.566557932389962,145.79583486797426,34.7229106352716,False,
LA-VT,5,2009-05,2,54.0,15.562225578206796,211.4742487477437,0.19678480718246516,41.61491926388142,False,57.17714484208821,57.17714484208821,211.4742487477437,49.439512008691274,False,
LA-VT,5,2009-06,3,104.0,30.26691790774965,261.5558586899332,0.3603301545300774,94.24646297999071,False,124.51338088774037,124.51338088774037,261.5558586899332,61.765791789410905,False,
LA-XA,5,2009-04,1,0.0,10.250093669697243,41.698441976535456,-0.12813234906524454,-5.342919322814287,False,4.9071743468829565,4.9071743468829565,41.698441976535456,9.97483540847844,False,
LA-XA,5,2009-05,2,1.0,13.715490149806458,44.032569673442396,-0.06723520459338242,-2.9605388307662657,False,10.754951319040192,10.754951319040192,44.032569673442396,11.148838177350953,False,
LA-XA,5,2009-06,3,14.0,14.979993313015424,44.3159761334111,0.146767177464815,6.504130733698852,False,21.484124046714275,21.484124046714275,44.3159761334111,10.859459521711603,False,
